Sales_Rep,Business,Age,Female,Years,College,Personality,Certficates,Feedback,Salary,NPS
9518,Software,49,0,2,Yes,Diplomat,1,3.34,81000,7
9519,Hardware,60,1,1,Yes,Diplomat,3,4.00,88000,8
9520,Hardware,26,0,1,Yes,Diplomat,1,4.00,61000,8
9521,Software,44,0,2,Yes,Diplomat,5,2.72,98000,10
9522,Hardware,59,0,2,Yes,Explorer,0,1.11,75000,6
9523,Software,40,0,1,Yes,Explorer,2,3.56,100000,9
9524,Software,42,1,2,Yes,Diplomat,3,3.98,77600,8
9525,Hardware,38,0,1,Yes,Diplomat,4,4.00,141000,8
9526,Hardware,61,0,3,Yes,Sentinel,3,1.73,75000,10
9527,Software,38,1,1,Yes,Explorer,6,1.58,126400,10
9528,Hardware,39,0,8,Yes,Diplomat,5,3.69,161000,9
9529,Hardware,45,0,1,Yes,Diplomat,1,1.29,72000,4
9530,Software,51,1,4,Yes,Sentinel,1,1.70,52800,4
9531,Software,35,0,2,Yes,Diplomat,5,2.26,82000,9
9532,Software,35,0,2,Yes,Explorer,3,2.79,87000,7
9533,Hardware,59,0,1,Yes,Diplomat,0,2.91,80000,4
9534,Hardware,62,0,3,No,Explorer,2,4.00,91000,9
9535,Software,48,1,7,Yes,Explorer,5,1.45,84400,9
9536,Software,30,1,3,Yes,Explorer,4,3.12,72000,10
9537,Software,28,0,2,Yes,Diplomat,3,1.65,70000,7
9538,Software,23,0,1,Yes,Diplomat,4,3.62,66000,8
9539,Software,42,1,1,No,Explorer,3,1.28,75600,4
9540,Hardware,54,0,1,No,Explorer,1,3.24,53000,5
9541,Software,50,0,8,Yes,Analyst,0,1.60,55000,5
9542,Software,32,1,2,Yes,Explorer,2,3.22,60600,8
9543,Hardware,49,1,2,No,Analyst,0,3.82,64200,4
9544,Software,35,0,2,No,Explorer,3,2.95,73000,5
9545,Software,55,1,1,Yes,Diplomat,1,2.3,47000,3
9546,Software,38,0,1,Yes,Diplomat,1,3.57,95000,5
9547,Software,54,0,2,Yes,Explorer,2,3.72,133000,6
9548,Software,39,0,1,Yes,Diplomat,1,1.48,76000,7
9549,Software,33,0,1,No,Explorer,1,2.87,69000,4
9550,Hardware,54,0,1,Yes,Explorer,2,1.74,84000,5
9551,Hardware,47,0,2,Yes,Diplomat,1,1.11,75000,4
9552,Software,49,0,1,No,Explorer,2,2.20,48000,6
9553,Hardware,31,1,2,No,Explorer,3,1.86,64800,9
9554,Hardware,62,0,2,Yes,Diplomat,2,4.00,92000,9
9555,Software,42,0,2,Yes,Sentinel,3,1.82,66000,6
9556,Software,38,0,10,No,Diplomat,3,3.63,87000,10
9557,Software,26,0,2,Yes,Explorer,2,3.22,76000,5
9558,Hardware,30,0,2,Yes,Diplomat,1,2.76,64000,6
9559,Hardware,50,0,2,Yes,Explorer,2,2.2,63000,4
9560,Hardware,60,0,11,Yes,Diplomat,2,3.3,99000,9
9561,Software,33,1,2,Yes,Diplomat,2,3.59,96400,10
9562,Hardware,34,0,2,Yes,Sentinel,2,2.90,62000,8
9563,Hardware,58,0,2,Yes,Diplomat,5,1.92,104000,6
9564,Software,24,0,1,No,Explorer,1,2.70,49000,5
9565,Software,38,0,1,Yes,Explorer,3,1.44,59000,7
9566,Software,40,1,7,No,Sentinel,1,2.04,46000,5
9567,Hardware,54,1,2,No,Explorer,1,2.52,43200,3
9568,Software,25,0,2,Yes,Sentinel,5,1.49,42000,5
9569,Software,26,0,1,Yes,Analyst,3,2.19,49000,4
9570,Hardware,65,1,1,Yes,Sentinel,1,2.25,39000,3
9571,Software,45,0,2,No,Diplomat,2,1.87,57000,7
9572,Software,30,0,12,Yes,Diplomat,4,2.09,68000,10
9573,Software,44,0,1,Yes,Explorer,1,1.71,73000,3
9574,Hardware,28,1,2,Yes,Explorer,1,1.43,68400,3
9575,Software,29,1,2,Yes,Explorer,1,1.66,59200,4
9576,Software,31,0,12,Yes,Explorer,1,2.44,121000,7
9577,Software,43,1,1,No,Diplomat,2,3.64,51400,7
9578,Hardware,30,1,1,Yes,Sentinel,3,3.97,61000,6
9579,Software,54,0,1,Yes,Explorer,4,3.13,144000,7
9580,Software,41,0,1,Yes,Diplomat,4,2.63,95000,10
9581,Software,30,0,1,Yes,Explorer,0,1.60,60000,7
9582,Hardware,45,1,2,Yes,Explorer,2,2.10,69000,4
9583,Software,36,1,2,Yes,Explorer,3,2.01,59800,8
9584,Hardware,39,0,6,No,Explorer,2,3.44,73000,8
9585,Hardware,56,0,1,No,Explorer,6,1.96,94000,10
9586,Hardware,50,0,1,Yes,Diplomat,5,3.31,112000,8
9587,Hardware,32,0,2,Yes,Sentinel,0,1.69,56000,5
9588,Hardware,62,0,1,Yes,Diplomat,3,2.96,103000,8
9589,Software,38,1,2,Yes,Explorer,1,1.66,58400,3
9590,Hardware,43,0,12,Yes,Sentinel,0,4.00,75000,9
9591,Hardware,28,1,2,Yes,Explorer,4,3.69,95400,9
9592,Hardware,59,1,3,Yes,Explorer,3,4.00,92200,9
9593,Hardware,51,0,1,Yes,Explorer,4,2.88,126000,9
9594,Hardware,31,0,1,Yes,Sentinel,2,4.00,71000,4
9595,Software,37,1,1,Yes,Sentinel,1,1.15,50600,4
9596,Hardware,25,0,2,Yes,Explorer,3,3.83,85000,9
9597,Hardware,51,0,1,No,Diplomat,1,2.44,54000,2
9598,Software,53,1,1,No,Explorer,6,3.80,121400,9
9599,Hardware,26,1,2,Yes,Diplomat,2,3.59,72800,8
9600,Hardware,35,0,2,Yes,Diplomat,0,2.85,56000,4
9601,Hardware,53,0,2,Yes,Explorer,3,2.76,87000,5
9602,Hardware,53,1,4,Yes,Diplomat,3,1.73,82400,10
9603,Software,44,1,2,Yes,Sentinel,4,2.49,65200,7
9604,Hardware,64,0,2,Yes,Diplomat,2,2.03,66000,8
9605,Software,23,0,2,Yes,Diplomat,4,3.92,72000,9
9606,Software,37,0,2,Yes,Explorer,2,2.84,63000,7
9607,Hardware,54,0,2,Yes,Sentinel,4,1.46,79000,4
9608,Software,24,0,3,Yes,Analyst,4,2.53,47000,4
9609,Hardware,56,0,4,No,Diplomat,0,3.77,96000,5
9610,Hardware,53,0,1,Yes,Sentinel,3,3.17,86000,7
9611,Software,40,0,2,Yes,Sentinel,1,3.66,67000,9
9612,Software,30,1,1,Yes,Diplomat,4,2.79,77000,9
9613,Software,43,0,2,No,Explorer,3,3.81,80000,7
9614,Hardware,25,0,2,Yes,Diplomat,6,2.04,61000,7
9615,Hardware,60,1,12,Yes,Explorer,3,3.50,78000,9
9616,Software,22,0,2,No,Diplomat,3,3.29,46000,7
9617,Software,43,0,1,Yes,Sentinel,5,3.87,105000,9
9618,Software,21,0,4,Yes,Diplomat,3,3.43,64000,5
9619,Software,34,1,2,Yes,Diplomat,2,3.14,68200,6
9620,Hardware,42,0,1,Yes,Diplomat,1,2.32,62000,6
9621,Hardware,56,0,2,Yes,Explorer,3,4.00,107000,8
9622,Hardware,26,0,1,Yes,Sentinel,2,1.56,48000,4
9623,Software,25,1,1,Yes,Sentinel,2,2.52,48000,4
9624,Software,23,0,1,Yes,Diplomat,4,3.23,58000,5
9625,Hardware,50,0,1,No,Diplomat,6,3.85,96000,10
9626,Software,48,0,1,Yes,Explorer,3,3.50,112000,9
9627,Software,23,0,2,Yes,Analyst,4,2.05,37000,3
9628,Hardware,58,0,2,No,Explorer,4,4.00,110000,9
9629,Software,42,0,1,Yes,Analyst,1,1.13,53000,2
9630,Hardware,43,0,2,Yes,Diplomat,6,3.69,147000,9
9631,Software,40,1,6,Yes,Diplomat,0,1.91,85000,8
9632,Hardware,24,1,1,Yes,Analyst,1,1.96,37200,4
9633,Hardware,56,0,5,Yes,Sentinel,2,2.15,55000,3
9634,Software,49,0,2,No,Explorer,5,2.65,104000,7
9635,Hardware,63,1,1,Yes,Sentinel,2,3.03,62400,5
9636,Software,25,1,2,No,Analyst,4,2.41,54000,7
9637,Software,45,0,2,Yes,Explorer,1,1.49,62000,5
9638,Hardware,24,0,2,Yes,Sentinel,5,3.19,70000,6
9639,Hardware,42,1,2,Yes,Diplomat,1,3.09,65600,9
9640,Software,44,0,1,Yes,Explorer,4,2.93,143000,8
9641,Software,35,0,2,Yes,Diplomat,0,1.89,66000,6
9642,Software,54,1,1,No,Sentinel,2,3.2,38200,2
9643,Software,29,1,5,Yes,Diplomat,1,1.33,56200,4
9644,Hardware,52,1,1,Yes,Explorer,3,2.66,59600,5
9645,Software,46,0,2,No,Analyst,4,1.71,52000,5
9646,Software,43,1,1,No,Sentinel,1,2.75,44400,4
9647,Software,23,0,5,Yes,Diplomat,3,3.09,57000,5
9648,Hardware,26,1,1,Yes,Analyst,2,2.35,44800,5
9649,Hardware,48,1,2,Yes,Explorer,3,2.99,109400,8
9650,Software,26,0,1,Yes,Explorer,6,1.98,96000,9
9651,Software,57,1,2,Yes,Explorer,5,3.21,108600,8
9652,Software,35,0,2,Yes,Explorer,2,3.10,79000,5
9653,Software,41,0,2,Yes,Sentinel,2,1.90,75000,3
9654,Hardware,63,0,1,No,Explorer,1,1.99,60000,5
9655,Software,45,1,2,Yes,Explorer,5,2.55,104000,7
9656,Software,56,0,1,No,Explorer,3,1.82,74000,7
9657,Hardware,25,0,2,No,Explorer,2,1.31,49000,4
9658,Software,51,1,1,Yes,Diplomat,5,1.97,101800,10
9659,Software,40,0,1,Yes,Analyst,1,2.63,74000,7
9660,Software,45,1,2,Yes,Diplomat,5,3.31,69000,10
9661,Hardware,42,1,1,Yes,Diplomat,2,2.08,55600,7
9662,Hardware,65,1,9,No,Diplomat,0,1.59,46000,9
9663,Hardware,48,1,1,Yes,Diplomat,6,1.49,105400,10
9664,Hardware,39,0,8,Yes,Diplomat,2,3.21,85000,8
9665,Software,22,0,2,Yes,Diplomat,0,3.93,42000,3
9666,Hardware,48,0,1,Yes,Diplomat,1,3.37,93000,8
9667,Hardware,56,0,3,Yes,Diplomat,4,1.28,95000,10
9668,Software,39,1,1,Yes,Diplomat,3,2.13,69200,6
9669,Hardware,42,0,1,Yes,Diplomat,6,3.21,86000,7
9670,Hardware,32,0,2,Yes,Sentinel,3,3.00,65000,6
9671,Hardware,37,0,2,Yes,Explorer,3,3.50,81000,6
9672,Software,50,1,3,Yes,Explorer,3,2.88,73000,4
9673,Hardware,46,1,1,Yes,Diplomat,0,1.41,60800,5
9674,Hardware,57,1,2,Yes,Analyst,4,3.65,101600,7
9675,Software,50,0,6,Yes,Explorer,3,2.18,107000,6
9676,Hardware,56,0,2,Yes,Analyst,3,3.56,61000,5
9677,Hardware,33,0,1,Yes,Sentinel,4,1.86,80000,4
9678,Software,53,1,2,Yes,Diplomat,3,1.37,61400,4
9679,Software,23,0,1,Yes,Explorer,1,2.44,38000,4
9680,Software,25,1,1,Yes,Analyst,2,3.3,49000,4
9681,Hardware,45,1,2,No,Analyst,4,2.52,61000,8
9682,Hardware,38,1,6,No,Explorer,2,1.25,81400,6
9683,Hardware,27,0,2,Yes,Explorer,1,2.60,59000,7
9684,Software,42,1,1,Yes,Explorer,2,3.11,85600,7
9685,Software,51,0,1,Yes,Diplomat,5,1.15,78000,5
9686,Software,45,1,1,Yes,Explorer,6,3.16,112000,9
9687,Software,33,1,1,Yes,Explorer,5,3.51,53400,9
9688,Software,39,0,1,Yes,Explorer,1,2.57,83000,8
9689,Hardware,36,1,2,No,Diplomat,2,3.14,62800,5
9690,Hardware,41,1,1,Yes,Sentinel,1,4.00,61800,4
9691,Hardware,45,0,4,Yes,Diplomat,2,3.01,101000,5
9692,Hardware,43,0,2,Yes,Explorer,3,3.66,106000,10
9693,Hardware,61,0,1,Yes,Sentinel,3,2.04,74000,3
9694,Hardware,64,1,1,Yes,Explorer,5,2.09,94200,5
9695,Hardware,50,0,1,Yes,Diplomat,0,3.58,105000,5
9696,Software,23,0,1,Yes,Sentinel,2,3.8,27000,4
9697,Software,55,0,2,Yes,Diplomat,0,1.94,68000,4
9698,Software,49,0,11,Yes,Sentinel,4,2.43,63000,5
9699,Hardware,29,0,1,Yes,Diplomat,4,3.32,81000,10
9700,Hardware,39,1,1,Yes,Explorer,1,4.00,84200,8
9701,Hardware,45,1,1,Yes,Diplomat,2,1.43,66000,5
9702,Software,33,0,2,No,Explorer,2,3.68,76000,7
9703,Hardware,57,1,1,Yes,Analyst,1,1.48,49600,3
9704,Software,54,0,2,Yes,Explorer,0,2.14,66000,4
9705,Hardware,40,0,1,Yes,Sentinel,6,3.4,79000,5
9706,Software,42,1,2,No,Diplomat,0,2.04,35600,5
9707,Software,50,1,2,Yes,Explorer,3,2.31,85000,6
9708,Software,45,1,4,Yes,Diplomat,3,2.84,68000,5
9709,Hardware,46,0,5,Yes,Sentinel,2,2.91,69000,6
9710,Software,31,1,2,No,Analyst,6,2.54,78800,6
9711,Hardware,57,0,1,Yes,Analyst,5,2.60,110000,10
9712,Hardware,54,0,3,No,Diplomat,5,1.44,90000,6
9713,Software,26,0,1,Yes,Diplomat,1,3.40,58000,4
9714,Software,53,0,1,Yes,Explorer,3,2.52,106000,5
9715,Software,35,1,4,Yes,Analyst,0,3.63,55000,7
9716,Hardware,32,1,2,No,Diplomat,5,3.58,75600,9
9717,Software,27,1,2,Yes,Explorer,2,3.34,55600,5
9718,Hardware,45,1,1,Yes,Diplomat,3,3.06,85000,7
9719,Software,56,0,2,Yes,Explorer,3,2.4,60000,6
9720,Hardware,43,0,1,Yes,Sentinel,0,1.35,44000,2
9721,Hardware,54,1,3,Yes,Analyst,2,2.94,53200,3
9722,Software,23,0,5,No,Sentinel,6,1.78,45000,6
9723,Software,45,1,5,Yes,Explorer,3,2.97,66000,7
9724,Software,35,0,11,No,Explorer,6,3.64,153000,10
9725,Software,30,0,1,Yes,Diplomat,2,3.1,49000,4
9726,Hardware,33,0,3,No,Diplomat,5,3.79,108000,9
9727,Hardware,54,1,2,Yes,Explorer,0,3.89,83200,7
9728,Software,22,0,4,No,Diplomat,2,2.77,44000,6
9729,Software,46,1,1,Yes,Analyst,0,3.00,56800,4
9730,Hardware,39,0,1,Yes,Explorer,2,3.38,56000,5
9731,Hardware,60,0,2,Yes,Diplomat,1,1.56,66000,3
9732,Software,27,1,2,Yes,Diplomat,0,3.17,61600,5
9733,Software,29,1,10,Yes,Explorer,4,1.36,73200,7
9734,Software,22,1,1,Yes,Sentinel,2,3.62,49600,5
9735,Hardware,51,1,2,Yes,Sentinel,3,1.49,49800,5
9736,Hardware,39,0,1,Yes,Analyst,1,1.65,43000,3
9737,Software,53,0,1,Yes,Analyst,2,3.02,70000,4
9738,Hardware,59,1,1,Yes,Analyst,4,4.00,137200,8
9739,Software,29,1,2,Yes,Analyst,3,1.72,52200,4
9740,Software,36,0,7,Yes,Diplomat,5,1.61,120000,10
9741,Hardware,57,0,1,No,Explorer,2,4.00,60000,8
9742,Hardware,28,0,1,Yes,Diplomat,2,2.81,72000,4
9743,Software,28,0,2,Yes,Explorer,0,3.02,40000,4
9744,Hardware,44,1,2,Yes,Diplomat,0,4.00,78200,7
9745,Software,44,0,2,Yes,Explorer,4,2.85,73000,10
9746,Hardware,40,0,1,Yes,Explorer,1,1.31,57000,5
9747,Hardware,61,1,2,No,Sentinel,3,1.91,49800,5
9748,Software,28,0,7,Yes,Sentinel,2,4.00,70000,8
9749,Software,55,0,2,Yes,Sentinel,2,3.2,47000,3
9750,Software,56,1,1,Yes,Analyst,5,3.40,93800,5
9751,Software,32,0,1,No,Diplomat,5,2.79,69000,8
9752,Software,46,1,1,Yes,Explorer,0,2.58,54800,4
9753,Hardware,60,1,1,Yes,Sentinel,0,1.29,36000,2
9754,Hardware,24,0,2,Yes,Diplomat,2,3.27,55000,3
9755,Hardware,24,0,2,Yes,Explorer,6,3.49,93000,10
9756,Software,49,0,4,Yes,Analyst,0,1.67,45000,2
9757,Software,50,0,1,Yes,Explorer,1,2.86,60000,5
9758,Software,23,0,2,Yes,Sentinel,2,3.49,41000,3
9759,Software,45,1,2,No,Diplomat,1,2.37,60000,6
9760,Hardware,44,1,5,No,Explorer,1,2.36,55200,7
9761,Hardware,60,1,1,No,Explorer,1,1.28,54000,5
9762,Software,30,0,1,Yes,Analyst,2,2.32,59000,4
9763,Hardware,54,0,1,No,Diplomat,2,2.58,61000,3
9764,Software,47,0,2,Yes,Explorer,4,3.25,122000,9
9765,Software,21,0,2,Yes,Explorer,4,3.84,85000,10
9766,Software,42,0,2,Yes,Explorer,2,3.18,65000,9
9767,Hardware,25,0,1,No,Explorer,1,3.89,46000,7
9768,Hardware,30,1,1,No,Explorer,3,3.08,54000,10
9769,Hardware,39,1,2,Yes,Explorer,2,3.78,95200,10
9770,Hardware,51,0,1,Yes,Explorer,2,3.06,89000,7
9771,Hardware,42,0,1,Yes,Diplomat,3,2.06,79000,5
9772,Software,22,0,1,Yes,Diplomat,5,2.84,67000,9
9773,Software,25,0,1,Yes,Explorer,4,3.39,104000,5
9774,Hardware,56,0,2,No,Diplomat,3,3.43,80000,8
9775,Hardware,63,0,1,Yes,Diplomat,4,2.54,116000,8
9776,Software,57,1,1,Yes,Sentinel,1,3.70,59600,6
9777,Hardware,45,0,9,No,Analyst,3,2.51,76000,6
9778,Hardware,37,1,4,Yes,Explorer,1,1.47,62600,6
9779,Software,31,1,1,Yes,Analyst,4,2.65,63800,5
9780,Software,56,0,1,No,Explorer,3,1.69,53000,8
9781,Hardware,33,0,2,Yes,Diplomat,0,2.68,53000,5
9782,Hardware,37,0,1,Yes,Diplomat,2,3.06,83000,5
9783,Software,47,0,7,Yes,Diplomat,0,3.37,68000,4
9784,Hardware,44,0,7,No,Diplomat,2,2.48,69000,5
9785,Software,55,0,1,Yes,Diplomat,1,3.50,103000,6
9786,Hardware,37,0,2,No,Explorer,4,3.62,113000,9
9787,Software,47,1,2,Yes,Explorer,4,3.74,126600,9
9788,Hardware,50,0,2,Yes,Diplomat,1,1.11,73000,5
9789,Hardware,36,0,1,Yes,Explorer,1,2.79,71000,6
9790,Software,25,0,2,Yes,Sentinel,1,1.83,53000,4
9791,Software,43,1,8,Yes,Explorer,2,2.03,63400,6
9792,Hardware,29,0,5,Yes,Sentinel,0,2.92,47000,4
9793,Software,37,0,2,Yes,Explorer,0,3.34,52000,5
9794,Hardware,53,0,2,Yes,Sentinel,3,2.43,81000,3
9795,Software,37,1,3,Yes,Explorer,0,1.73,52600,6
9796,Hardware,40,1,11,Yes,Sentinel,5,2.75,75000,8
9797,Hardware,26,0,2,Yes,Analyst,1,2.54,44000,5
9798,Software,37,0,1,Yes,Explorer,5,1.23,61000,10
9799,Software,26,0,1,Yes,Explorer,4,1.57,68000,8
9800,Software,22,0,2,No,Diplomat,3,2.52,50000,6
9801,Software,38,0,5,No,Diplomat,1,3.82,92000,8
9802,Hardware,54,0,3,Yes,Analyst,2,3.71,86000,10
9803,Hardware,60,1,3,Yes,Sentinel,3,3.7,75000,3
9804,Hardware,30,1,2,Yes,Analyst,3,2.59,43000,2
9805,Software,56,1,1,Yes,Analyst,3,2.67,67800,3
9806,Software,36,0,2,No,Explorer,5,3.62,75000,7
9807,Software,33,1,2,No,Sentinel,5,3.76,67400,7
9808,Hardware,48,1,2,Yes,Diplomat,4,3.13,108400,8
9809,Hardware,32,0,9,Yes,Explorer,2,3.26,86000,6
9810,Software,46,0,1,Yes,Explorer,3,1.86,69000,9
9811,Hardware,44,0,2,Yes,Diplomat,3,1.53,81000,8
9812,Hardware,27,1,2,Yes,Diplomat,5,3.37,90600,9
9813,Software,42,0,1,No,Analyst,4,1.13,60000,4
9814,Software,49,1,1,No,Explorer,2,1.14,55200,5
9815,Hardware,48,1,2,Yes,Diplomat,5,4.00,116400,9
9816,Software,54,0,2,No,Diplomat,4,3.26,91000,9
9817,Hardware,52,1,6,No,Explorer,3,2.28,83600,7
9818,Hardware,30,0,1,No,Analyst,4,2.3,51000,4
9819,Software,57,0,1,Yes,Explorer,0,2.38,66000,4
9820,Software,23,0,6,Yes,Diplomat,2,1.92,57000,7
9821,Software,32,1,1,Yes,Sentinel,3,2.69,41600,3
9822,Hardware,39,1,1,Yes,Explorer,2,1.72,75200,5
9823,Hardware,42,0,1,No,Analyst,0,4.00,56000,2
9824,Software,29,0,2,Yes,Explorer,1,2.50,58000,4
9825,Software,33,0,1,Yes,Diplomat,0,3.57,59000,7
9826,Software,40,0,1,Yes,Explorer,4,2.59,81000,5
9827,Software,45,1,1,Yes,Explorer,5,2.03,82000,9
9828,Software,21,0,1,Yes,Explorer,1,2.62,39000,3
9829,Software,56,1,1,Yes,Sentinel,1,2.81,46800,4
9830,Hardware,25,0,3,No,Diplomat,0,1.11,30000,2
9831,Software,21,1,4,Yes,Diplomat,3,3.18,60800,9
9832,Software,49,0,11,Yes,Diplomat,3,2.04,100000,10
9833,Software,47,1,7,Yes,Explorer,2,3.37,61600,9
9834,Hardware,33,0,2,Yes,Diplomat,3,1.79,83000,7
9835,Software,27,1,9,Yes,Diplomat,2,3.00,60600,6
9836,Hardware,47,0,12,No,Diplomat,0,1.72,57000,2
9837,Hardware,43,1,3,Yes,Explorer,1,3.5,52400,5
9838,Hardware,40,0,2,No,Diplomat,1,3.94,91000,6
9839,Hardware,58,0,7,No,Explorer,0,1.53,59000,5
9840,Hardware,25,0,2,Yes,Analyst,4,1.93,39000,4
9841,Software,33,1,4,No,Analyst,3,2.60,55400,4
9842,Hardware,42,1,2,Yes,Analyst,1,2.83,53600,4
9843,Software,23,1,2,Yes,Explorer,4,1.18,65400,6
9844,Hardware,40,0,5,Yes,Explorer,4,3.61,70000,5
9845,Software,39,1,1,Yes,Explorer,4,1.78,77200,7
9846,Hardware,53,0,1,Yes,Diplomat,3,3.49,111000,4
9847,Software,49,0,9,No,Analyst,1,3.58,54000,9
9848,Hardware,61,0,1,No,Explorer,3,2.76,96000,9
9849,Software,34,1,2,Yes,Explorer,3,2.65,69200,5
9850,Hardware,29,0,2,Yes,Explorer,3,4.00,86000,10
9851,Software,24,0,7,Yes,Explorer,0,2.79,71000,7
9852,Hardware,36,0,1,Yes,Diplomat,4,1.95,85000,6
9853,Hardware,33,0,2,Yes,Explorer,2,4.00,92000,6
9854,Software,27,1,1,Yes,Sentinel,4,3.74,60600,7
9855,Software,23,0,1,Yes,Sentinel,0,1.12,34000,2
9856,Hardware,63,0,2,Yes,Explorer,4,3.74,146000,9
9857,Hardware,43,1,2,No,Analyst,3,1.29,51400,3
9858,Software,32,1,2,Yes,Explorer,3,3.29,70600,6
9859,Software,38,0,3,Yes,Diplomat,2,3.71,63000,8
9860,Hardware,50,1,2,Yes,Explorer,5,3.37,82000,8
9861,Software,55,1,2,Yes,Explorer,5,2.24,80000,7
9862,Software,54,1,12,Yes,Explorer,1,3.72,86200,7
9863,Hardware,41,1,2,Yes,Explorer,2,3.28,102800,6
9864,Hardware,45,0,1,No,Sentinel,0,2.26,42000,3
9865,Software,39,0,1,Yes,Analyst,6,3.19,107000,9
9866,Hardware,61,0,2,Yes,Analyst,6,1.77,105000,6
9867,Hardware,34,0,3,Yes,Explorer,3,2.01,62000,7
9868,Software,35,0,2,Yes,Explorer,2,2.70,92000,8
9869,Software,44,1,1,Yes,Diplomat,3,3.93,82200,6
9870,Software,41,0,2,Yes,Diplomat,1,3.23,77000,7
9871,Software,29,0,2,Yes,Diplomat,1,2.08,40000,5
9872,Software,25,0,2,Yes,Explorer,1,2.04,48000,9
9873,Hardware,46,1,2,No,Explorer,4,1.83,62800,5
9874,Software,56,1,2,Yes,Diplomat,2,2.87,62800,9
9875,Software,31,0,1,No,Sentinel,4,3.25,62000,6
9876,Hardware,41,0,7,Yes,Explorer,4,3.07,87000,9
9877,Hardware,65,0,2,Yes,Analyst,5,4.00,98000,9
9878,Software,44,1,2,Yes,Diplomat,4,2.37,89200,7
9879,Software,40,1,2,Yes,Diplomat,1,3.43,101000,9
9880,Hardware,59,1,7,No,Explorer,4,3.59,46200,8
9881,Software,48,0,2,Yes,Diplomat,2,2.66,86000,5
9882,Hardware,52,1,2,Yes,Diplomat,1,1.45,62600,7
9883,Hardware,49,0,8,Yes,Diplomat,3,1.60,93000,7
9884,Software,35,0,3,No,Diplomat,4,3.93,82000,7
9885,Software,42,1,2,Yes,Analyst,3,1.70,54600,5
9886,Hardware,65,0,2,No,Diplomat,2,1.77,78000,6
9887,Hardware,43,0,7,No,Analyst,0,4.00,61000,3
9888,Hardware,51,0,7,Yes,Explorer,5,1.22,93000,7
9889,Hardware,34,0,2,Yes,Analyst,2,2.78,53000,5
9890,Hardware,64,1,8,Yes,Sentinel,4,4.00,74200,10
9891,Software,37,0,4,Yes,Sentinel,5,3.56,92000,8
9892,Software,25,1,1,Yes,Diplomat,1,3.56,70000,5
9893,Software,38,0,1,Yes,Diplomat,4,2.22,109000,10
9894,Hardware,65,1,2,Yes,Explorer,2,3.51,89000,5
9895,Software,55,1,5,Yes,Sentinel,0,3.68,54000,4
9896,Software,43,1,2,No,Explorer,3,3.76,85400,8
9897,Software,46,0,1,No,Explorer,1,3.29,75000,7
9898,Hardware,36,0,1,Yes,Diplomat,0,1.35,61000,4
9899,Hardware,56,1,1,No,Diplomat,6,2.57,88800,10
9900,Hardware,60,1,1,Yes,Explorer,6,2.50,83000,10
9901,Software,30,1,10,Yes,Diplomat,6,2.96,64000,9
9902,Hardware,36,1,2,Yes,Explorer,0,1.56,46800,5
9903,Hardware,46,1,2,Yes,Diplomat,1,2.98,80800,9
9904,Hardware,33,1,6,Yes,Diplomat,3,2.01,75400,8
9905,Hardware,39,0,1,No,Diplomat,4,2.73,96000,10
9906,Software,42,1,1,Yes,Analyst,3,3.25,38600,3
9907,Software,40,0,1,Yes,Diplomat,0,2.23,69000,4
9908,Software,29,0,1,Yes,Analyst,2,2.73,50000,4
9909,Hardware,62,0,1,Yes,Sentinel,1,2.48,53000,3
9910,Hardware,28,1,2,Yes,Diplomat,3,4.00,91400,10
9911,Hardware,40,0,12,Yes,Diplomat,5,2.40,152000,8
9912,Hardware,44,0,2,Yes,Explorer,3,2.57,89000,9
9913,Software,48,0,1,No,Explorer,6,1.30,52000,6
9914,Software,46,0,5,Yes,Explorer,1,3.25,100000,7
9915,Software,44,1,3,No,Diplomat,4,3.40,90200,8
9916,Hardware,41,1,1,Yes,Analyst,2,3.29,60800,4
9917,Software,22,0,1,Yes,Diplomat,0,3.72,48000,9
9918,Hardware,31,0,3,Yes,Diplomat,3,3.78,93000,10
9919,Software,29,0,8,Yes,Diplomat,5,3.68,133000,9
9920,Software,31,1,10,No,Explorer,4,2.62,63800,8
9921,Software,30,1,6,Yes,Diplomat,3,2.92,84000,8
9922,Software,55,0,1,Yes,Analyst,4,2.48,67000,6
9923,Software,35,1,1,Yes,Diplomat,2,3.78,86000,6
9924,Software,47,1,2,Yes,Explorer,5,2.90,77600,9
9925,Hardware,34,0,6,Yes,Diplomat,4,3.60,128000,10
9926,Software,40,0,1,Yes,Sentinel,3,3.74,101000,9
9927,Hardware,60,0,1,Yes,Diplomat,1,3.31,80000,5
9928,Software,55,1,2,Yes,Diplomat,0,3.28,84000,5
9929,Hardware,25,0,2,Yes,Explorer,5,3.40,112000,9
9930,Software,45,1,7,Yes,Explorer,2,3.77,73000,9
9931,Hardware,31,0,3,Yes,Sentinel,2,3.16,45000,7
9932,Software,24,1,2,No,Explorer,4,2.35,52200,6
9933,Software,35,1,1,Yes,Explorer,5,3.56,120000,10
9934,Software,44,0,1,Yes,Explorer,5,1.63,100000,6
9935,Software,42,0,6,Yes,Explorer,1,3.02,120000,8
9936,Software,43,1,1,Yes,Diplomat,4,3.70,81400,8
9937,Hardware,25,0,1,No,Explorer,4,2.82,50000,8
9938,Hardware,47,1,3,Yes,Sentinel,3,2.50,63600,3
9939,Software,36,0,2,Yes,Diplomat,5,1.36,117000,8
